#Feature ID	Taxon	Confidence
9fd72f05128fb87f78b47060670a7083	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999999127445444
6faaa3058ccdd1e0c0c6f831a28061f0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999485119576068
246188ab62b1eef146b17b8dc60fd844	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8834011431634674
53e33930e63733428043e81a35553c88	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9983152302321316
027850d6766572b6d330db6fe1398544	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999602658666988
f6c012ffaa854723de12f2f6a0b14254	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.9997735106370766
3db5bd6b3621df3180b23ded7dee892c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9996502989085096
e508e51265c4785ce667d347f9ac3b26	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__	0.9999999999994316
8f71b96b7cf28aa62b992b01f2a36e6d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9995767058978714
a1db098b8b73f0b2aedd222c2a58f56d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9882035612073385
4fc5dca3c095143e2cc76af5b9166f14	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9992946098740016
b86e7975d0941803e1715f64d625c8b7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Ruminococcus; s__gauvreauii	0.821372513391868
a8b1778bdc1e335244878f65a51ac2bf	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999979320262393
e4d7c9fe22229ab8ccca25541b714683	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999416139029613
a5142d7065f4861ce0672f0c609a4343	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8355492733317329
ae7bbf23d95351425c716c191f1c211d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9789019462568012
32aecacf482240e8761baf02a8785a33	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__guilliermondii	0.7814350613620564
9b13fbc56d57908147178a6a8034d179	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8472797656948947
4228e309c19133a40e0f1b60af47532c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9693450345360323
766bccf57c764025aa5731cc1b78aa76	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8473978899050366
3909904860903b74edc35c9ef97945fb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999716946723531
e3c18e4a82a97dcf1a7419aaac7ce84e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999927313765187
91f87d08a37866ac7e4725269fd954d6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999971496529533
37ebb5c5ad84974874891e9ecc2fca37	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta	0.9549208628990424
76a43908917ee68e4e576f8f60165c59	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9999227493961916
701b97aff30fc24f7d6e69ad30269235	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9990397814423797
f98bbc91ba8bac6b2a1d2b68e6dc2839	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9972946068601194
db1e7c22bb7c8287bee5fb08035015de	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999373107004962
7f9347390c0c0d416aebb11b68a91cdc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9700196097158648
5a409326dd935f576c96fe52a30779ab	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999998994918
2cd087a15f07707ab666ab037e48f4bc	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__reuteri	0.7952298319500236
